date,open,high,low,close,Adj Close,Volume,,
2025-01-27 00:00:00-5:00,102569.4688,103226.8438,97721.35938,102078.7734,102078.7734,31563.26953,,
2025-01-28 00:00:00-5:00,102076.9688,103771.3125,100219.7422,101297.5938,101297.5938,13452.85352,,
2025-01-29 00:00:00-5:00,101293.9531,104821.3516,101280.4219,103745.0703,103745.0703,15303.97559,,
2025-01-30 00:00:00-5:00,103748.4609,106478.4219,103294.3984,104739.625,104739.625,16872.03711,,
2025-01-31 00:00:00-5:00,104742.5859,106081.3672,101482.2266,102409.6875,102409.6875,17553.43945,,
2025-02-03 00:00:00-5:00,97669.80469,102571.5313,91241.61719,101438.7188,101438.7188,43942.76953,,
2025-02-04 00:00:00-5:00,101450.0547,101796.0625,96157.05469,97799.89063,97799.89063,19810.62305,,
2025-02-05 00:00:00-5:00,97802.92188,99213.57031,96167.71094,96631.83594,96631.83594,12922.62012,,
2025-02-06 00:00:00-5:00,96629.51563,99180.89063,95697.75781,96574.13281,96574.13281,13605.78027,,
2025-02-07 00:00:00-5:00,96577.45313,100230.0859,95623.71094,96537.17188,96537.17188,16929.375,,
2025-02-10 00:00:00-5:00,96493.91406,98367.71094,95272.66406,97452.71875,97452.71875,9138.083008,,
2025-02-11 00:00:00-5:00,97463.57031,98510.41406,94855.53906,95788.07813,95788.07813,11417.19922,,
2025-02-12 00:00:00-5:00,95789.02344,98124.91406,94110.83594,97884.21875,97884.21875,13835.33203,,
2025-02-13 00:00:00-5:00,97875.91406,98102.80469,95235.42188,96639.71094,96639.71094,9695.600586,,
2025-02-14 00:00:00-5:00,96636.27344,98879.89063,96286.80469,97507.3125,97507.3125,11052.15332,,
2025-02-18 00:00:00-5:00,95802.90625,96748.35938,93365.94531,95636.96094,95636.96094,13508.39551,,
2025-02-19 00:00:00-5:00,95628.94531,96889.57031,95020.85938,96646.50781,96646.50781,10019.7207,,
2025-02-20 00:00:00-5:00,96636.17969,98767.29688,96424.79688,98346.75,98346.75,13541.39551,,
2025-02-21 00:00:00-5:00,98347.71094,99516.91406,94745.78906,96156.42969,96156.42969,24559.10938,,
2025-02-24 00:00:00-5:00,96282.51563,96523.77344,91350.4375,91554.57813,91554.57813,17556.59375,,
2025-02-25 00:00:00-5:00,91558.92969,92574.97656,85904.48438,88619.42969,88619.42969,44520.32813,,
2025-02-26 00:00:00-5:00,88623.25781,89341.60156,82137.30469,84146.1875,84146.1875,32496.5332,,
2025-02-27 00:00:00-5:00,84144.60156,87020.82031,82605.24219,84665.51563,84665.51563,24235.48438,,
2025-02-28 00:00:00-5:00,84664.3125,85130.63281,78216.54688,84334.67969,84334.67969,42405.78906,,
2025-03-03 00:00:00-5:00,94279.33594,94428.03125,85040.58594,86177.47656,86177.47656,30234.44531,,
2025-03-04 00:00:00-5:00,86182.57031,88979.27344,81452.98438,87265.55469,87265.55469,31553.19727,,
2025-03-05 00:00:00-5:00,87258.32031,91006.1875,86349.64063,90616.09375,90616.09375,20297.44531,,
2025-03-06 00:00:00-5:00,90612.76563,92813.4375,87807.10156,89926.97656,89926.97656,18515.13867,,
2025-03-07 00:00:00-5:00,89925,91282.79688,84633.07031,86769.32813,86769.32813,35322.88672,,
2025-03-10 00:00:00-5:00,80730.94531,84045.39063,77423.70313,78569.25781,78569.25781,29461.36328,,
2025-03-11 00:00:00-5:00,78579.14844,83614.39844,76601.92188,82925.57813,82925.57813,24619.46289,,
2025-03-12 00:00:00-5:00,82929.39063,84454.63281,80596.00781,83666.48438,83666.48438,17914.82813,,
2025-03-13 00:00:00-5:00,83669.23438,84307.75781,79900.99219,81081.14844,81081.14844,14399.69531,,
2025-03-14 00:00:00-5:00,81091.3125,85324.29688,80799.24219,83996.38281,83996.38281,15866.2334,,
2025-03-17 00:00:00-5:00,82576.47656,84761.6875,82441.32031,84029.27344,84029.27344,10699.96973,,
2025-03-18 00:00:00-5:00,84024.76563,84044.92188,81155.25781,82726.48438,82726.48438,10995.31934,,
2025-03-19 00:00:00-5:00,82707.17969,87043.28125,82548.91406,86882.58594,86882.58594,17648.33008,,
2025-03-20 00:00:00-5:00,86882.53906,87488.64844,83608.03125,84184.05469,84184.05469,13843.36231,,
2025-03-21 00:00:00-5:00,84187.26563,84811.625,83117.125,84062.48438,84062.48438,8446.545898,,
2025-03-24 00:00:00-5:00,86093.45313,88799.64063,85539.04688,87522.65625,87522.65625,16765.9707,,
2025-03-25 00:00:00-5:00,87514.40625,88575.82813,86326.57813,87438.89844,87438.89844,14097.37109,,
2025-03-26 00:00:00-5:00,87448.61719,88311.55469,85869.44531,86933.46094,86933.46094,10467.7168,,
2025-03-27 00:00:00-5:00,86933.73438,87785.29688,85797.83594,87219.52344,87219.52344,9403.835938,,
2025-03-28 00:00:00-5:00,87223.17969,87500.78125,83553.625,84397.19531,84397.19531,13976.90625,,
2025-03-31 00:00:00-5:00,82387.42188,83921.375,81282.32031,82543.00781,82543.00781,10767.14356,,
2025-04-01 00:00:00-5:00,82538.40625,85556.9375,82412.625,85174.67969,85174.67969,12425.43359,,
2025-04-02 00:00:00-5:00,85170.92188,88566.38281,82137.40625,82492.875,82492.875,22886.76367,,
2025-04-03 00:00:00-5:00,82490.50781,83940.64063,81182.71875,83167.40625,83167.40625,15869.91699,,
2025-04-04 00:00:00-5:00,83177.84375,84716.52344,81645.32813,83856.25781,83856.25781,19373.48242,,
2025-04-07 00:00:00-5:00,78376.59375,81226.92188,74427.11719,79142.67188,79142.67188,38535.07031,,
2025-04-08 00:00:00-5:00,79139.89844,80846.66406,76170.8125,76254.6875,76254.6875,20190.00195,,
2025-04-09 00:00:00-5:00,76262.14844,83501.0625,74564.53906,82518.75,82518.75,34369.29688,,
2025-04-10 00:00:00-5:00,82590.46875,82725.46094,78397.89844,79549.23438,79549.23438,16020.08984,,
2025-04-11 00:00:00-5:00,79550.03906,84286.98438,78923.40625,83383.49219,83383.49219,14114.71777,,
2025-04-14 00:00:00-5:00,83736.34375,85814.24219,83662.63281,84585.14844,84585.14844,10273.77148,,
2025-04-15 00:00:00-5:00,84585.72656,86479.41406,83595.32031,83637.59375,83637.59375,8864.976563,,
2025-04-16 00:00:00-5:00,83624.57813,85519.29688,83093.375,84030.60938,84030.60938,11456.80566,,
2025-04-17 00:00:00-5:00,84028.48438,85480.85938,83715.57813,84945.17969,84945.17969,8512.651367,,
2025-04-21 00:00:00-5:00,85169.28906,88570.26563,85126.49219,87516.19531,87516.19531,17160.41992,,
2025-04-22 00:00:00-5:00,87510.33594,93941.98438,87077.92188,93480.53125,93480.53125,25732.75,,
2025-04-23 00:00:00-5:00,93476.8125,94678.57813,91915.84375,93728.80469,93728.80469,17629.57813,,
2025-04-24 00:00:00-5:00,93736.32031,94054.17969,91689.10938,94017.96875,94017.96875,11738.22559,,
2025-04-25 00:00:00-5:00,94017.17969,95948.92969,92882.89844,94711.13281,94711.13281,18785.3418,,
2025-04-28 00:00:00-5:00,93781.07813,95641.03125,92857.78125,95038.22656,95038.22656,11182.37402,,
2025-04-29 00:00:00-5:00,95040.78906,95497.07813,93738.71094,94285.04688,94285.04688,8551.643555,,
2025-04-30 00:00:00-5:00,94289.98438,95264.26563,92977.07813,94198.82031,94198.82031,9967.478516,,
2025-05-01 00:00:00-5:00,94188.48438,97523.5,94146.46875,96520.0625,96520.0625,12053.37109,,
2025-05-02 00:00:00-5:00,96526.05469,97944.1875,96374.89844,96927.14844,96927.14844,7775.203613,,
2025-05-05 00:00:00-5:00,94388.01563,95262.70313,93633.58594,94798.3125,94798.3125,9366.371094,,
2025-05-06 00:00:00-5:00,94749.85938,96916.26563,93384.05469,96841.19531,96841.19531,8825.762695,,
2025-05-07 00:00:00-5:00,96844.83594,97734.90625,95810.17188,97060.40625,97060.40625,11029.09082,,
2025-05-08 00:00:00-5:00,97064.36719,104171.25,96897.70313,103255.8516,103255.8516,20900.375,,
2025-05-09 00:00:00-5:00,103250.3984,104346.4688,102333.8359,102982.7344,102982.7344,10382.64551,,
2025-05-12 00:00:00-5:00,104133.3672,105766.9609,100720.4219,102804.1172,102804.1172,15126.42285,,
2025-05-13 00:00:00-5:00,102805.8125,105037.9844,101448.1875,104134.5391,104134.5391,11527.78027,,
2025-05-14 00:00:00-5:00,104132.5469,104369.5781,102591.9609,103555.0078,103555.0078,8209.088867,,
